0.104956715,0.000484264,-0.273249576,0.56537824,0.065314924,0,0.37680846,0,-0.08471982,0,-0.055046977,-0.057676933,0,0.591190339,0.378744653,0.028561567,-0.01331211,0,0.031674806,-0.177394359,0.061626178,0,0,0,-0.412360279,0,-0.493711887,-0.430158318,0,-0.303815023,0.293523277,0.682418178,-1.830192304,0,0.23348372,0.22851571,0.503683,0.074681696,0,-0.056426946,-0.201825459,0,0.026996408,-0.458999602,0,-0.049019956,0.500240763,0,0.086660066,-0.500159217,-0.103246983,0,0.084495907,0.181816502,-0.553019679,0.146027969,1.829781682,0,0,-0.17311026,0,-1.586320477,0,0.096930048,-0.143315568,0,-0.693843219,0,0.061101678,3.319546638,0.137460604,0.050348244,-0.126383775,0.144810196,-0.114695349,0,0.077520648,0.282696007,-0.252604853,0.694647729,0.402136908,1.587763052,0,0,0.309824697,-0.11326594,-0.136294044,0,1.40653004,0.091666548,0,0.172319438,-0.016841594,-0.032058093,0,-1.459843626,-0.231967919,-0.262356177,0,-0.26413908,-0.232116743,-0.269305949,0.614756411,0.346874861,0.32455491,0.822868898,0.882220886,0,-0.123332843,0.205854463,0.378168986,0.499942215,0,1.426909188,0,0.600145975,-0.036005089,-0.206294902,0,1.365640548,0,-0.133722593,0,0.340236953,0.366195004,0.019264739,0.004766377,-0.025533133,0.351911795,0,0,0.034267253,-0.049908253,0.523820763,0.146005163,0.013337403,-0.180225177,0,0.15501203,-0.099939482,-0.040815115,0,-0.012329507,0.231714327,0.062625208,0,0.963693786,-0.12195542,-0.18070013,0,-0.478123858,0.288920394,-0.337417608,-0.499855983,-0.513528652,-0.889578744,0,-0.020315243,0.594163133,0.340432416,0.218907952,0,0.256402427,-0.456913014,0,0.058887998,0,-0.197282293,0,-0.452167027,-0.280080711,0,0,0.132158647,0,-0.698069195,0,-0.161099526,-0.226138792,-0.198589,0.057588056,0.661633216,0,-0.339165267,0.789710021,0.194254772,-0.184787704,0.007980328,2.383719122,-0.821383354,0,1.866534849,-0.069798736,0.147886824,-0.101734121,-0.114609516,1.677824267,1.065481989,0.773135938,-0.263733191,0,-0.046155109,0,0,1.004662866,1.745358159,0,-0.197283377,-0.403247214,0,0.215547261,0,-0.201327982,0.239462476,0,-0.067997004,-1.435648967,0,-0.193980098,0,-0.666622208,-0.46454727,0,0,-0.125819331,-0.068451516,0.327896254,0.225056593,0.233711628,0,-0.320826672,0.539473311,0,0.254241111,-0.178926121,-0.27149541,-0.604155078,0,-0.388044895,0.172910436,-0.20066965,-0.450204599,-0.050451075,0,-0.070704868,0.130756989,0.191088541,0,0,-0.694344222,-0.108475296,-0.13472631,0,-0.31722243,0,-0.521610365,-0.111026212,0.290562847,0.418847691
0.539034449,0.246772915,-0.696290642,-0.138260099,0.445939997,0,-0.243408562,0,-0.07890434,0,0.193521863,0.200484421,0,-0.527476113,-0.157750735,0.278137318,0.113140135,0,-0.30817763,0.293833421,0.757095908,0,0,0,-0.239708669,0,-0.89970341,-0.618448436,0,-0.731654699,0.351246194,0.53909999,-1.174900038,0,-0.228326003,0.250890532,2.324077004,-0.106906135,0,0.139218663,-0.091514529,0,-0.257199987,0.23787565,0,-0.012169031,0.043832125,0,0.140667221,0.295216831,-0.222885035,0,0.184925981,0.511251784,-0.460873396,0.013139967,2.425424127,0,0,0.031766099,0,-1.060640679,0,0.667184224,0.070868395,0,-0.469012353,0,0.512002095,2.460897497,0.834260076,0.915301325,0.386731508,-0.066359963,0.055029241,0,-0.401530364,0.599533898,-0.174352166,-0.052714751,-0.038509468,-0.162248122,0,0,0.173278611,0.697270651,0.03548374,0,-0.435806717,0.078942978,0,-0.481608208,0.247310278,0.116891895,0,-1.334557598,0.135144311,-0.202607587,0,-1.132417503,-0.068984761,-0.43739516,0.01094145,-0.113135085,-0.302470468,0.113327958,0.300111018,0,0.386580286,0.71389908,-0.408902801,1.407166908,0,-0.275371987,0,0.833456369,0.579495056,0.178983586,0,0.225098206,0,-0.085237489,0,1.04296408,-0.032480379,-0.182723441,-0.203499442,0.172617193,0.564912239,0,0,-0.721107546,0.360693192,-0.701573458,0.394126751,0.398561402,-0.01935352,0,-0.347163238,-0.378480308,0.101863505,0,0.346320825,0.383341441,0.058296404,0,-0.543746835,-0.399462404,-0.461872535,0,-0.585862912,1.176479839,-0.144345504,-0.444187386,0.241188324,0,0,0.262363754,0.046315821,0.823485712,0.431605035,0,-0.645004075,-0.216422633,0,-0.930814226,0,-0.727704526,0,0.029615567,-0.422596302,0,0,-0.122250014,0,-0.760008453,0,0.073626524,0.249502735,-0.601816925,-0.53598297,1.367206431,0,-0.341855198,-0.831944372,-0.557244195,0.061815193,0.408793788,-0.605881759,-0.368828473,0,-0.242652413,0.093011968,0.534699205,0.351494707,0.112460348,0.689218416,-0.05375205,0.745035896,-0.442269607,0,0.928124603,0,0,-1.098018788,1.78003603,0,-0.576691122,0.630288693,0,0.730013002,0,0.050075518,0.421289636,0,-0.058171278,-0.366191685,0,-0.171152084,0,-0.170921226,-0.539149275,0,0,-1.020863117,-0.139121693,0.215256139,-0.054554975,-0.324191833,0,-0.090495759,0.952926648,0,0.83412761,0.258325088,-0.530069016,-0.557030788,0,-0.21469519,0.008014342,-0.115063397,-0.344168429,-0.42039682,0,0.209976768,0.835758013,0.725215132,0.248870533,0,-0.58433094,-0.776122954,0.165531046,0,-0.520512218,0,-0.308458068,-0.178398439,-0.278456648,0.132043544
0.224931379,-0.106473722,0.099820816,-0.126382463,0.238133461,0,0.395312152,0,0.1794081,0,-0.002434183,-0.008946134,0,0.098253549,1.95E-05,0.312946287,-0.021480929,0,0.103256468,-0.404899234,0.630102626,0,0,0,0.31023922,0,0.100733483,0,0,0.105845871,-0.078907842,0.213123352,-2.057828327,0,-0.170962244,-0.096450008,0.200863534,-0.076458969,0,0.091185389,-0.142637535,0,0.174055588,0.335574442,0,-0.131103697,0.216830147,0,0.536620586,-0.032692227,0.309667932,0,0.163278815,0.488265998,-0.611273563,-0.227964538,0.495620667,0,0,0.104560119,0,-3.088757324,0,0.269974117,-0.211785544,0,-0.470516752,0,0.200730718,-0.368523216,1.501924587,-0.036669991,0.792833321,-0.160756912,-0.100333599,0,-0.044074348,0.438935064,-0.309191385,0.257077647,0.09751208,0.193278648,0,0,0.305171827,0.256263442,0.042381447,0,-0.593605101,1.36882995,0,-0.293139298,0.090449069,-0.035408237,0,-0.709243896,0.070772125,-0.259081226,0,0.551259714,-0.102130606,-0.199407402,-0.092797778,0.11428021,-0.390441955,-0.593109518,0.158238355,0,-0.168515445,0.286147213,1.829197343,0.026373756,0,1.350087263,0,-0.155546145,0.050823983,-0.736012185,0,-0.093207259,0,-0.128541614,0,0.204595267,0.148176939,0.163683984,-0.426863729,0.081786532,-0.087422907,0,0,-1.452668821,0.265306266,-1.571248118,0.545313423,0.113207405,0.294824596,0,-0.806265726,-0.371239963,-0.051911688,0,0.262329925,0.32467325,-0.14317059,0,0.618729421,-0.144618277,-0.07384418,0,-0.163399314,0.175629827,-0.29859504,-0.017768051,-0.492374238,-0.704029902,0,0.02175533,0.328716034,0.038614606,-0.143840478,0,-0.354327419,-0.299190219,0,-0.214612353,0,-1.043353368,0,0.55279113,-0.218676301,0,0,-0.201243452,0,-0.229229108,0,0.426514511,0.166623182,-0.3259606,-0.403989383,0.478572566,0,-0.368030255,-0.463864391,-0.272117487,-0.080015303,0.406324159,-0.583559513,-0.640139982,0,-0.055564957,-0.021322679,0.20963669,0.023852522,0.259297001,0.109742394,0.188349979,0.487832696,0.02010542,0,-0.051408035,0,0,0.262097593,0.607695798,0,-0.718420858,0.539067862,0,-0.056763572,0,-0.006088381,0.243587406,0,-0.722621929,-0.583688677,0,0.539174303,0,0.065995149,-0.091078562,0,0,-0.248400067,0.956371073,0.0445095,0.061005911,-0.284064614,0,-0.323362585,0.238436421,0,0.216398531,0.824925523,-0.040273596,-0.286842749,0,-0.331385926,-0.286837584,-0.791926001,-0.000341141,-0.048858584,0,0.210042406,-0.065559003,0.102652253,0.128791471,0,0.017651795,-0.203076227,0.16022158,0,-0.519227743,0,-0.026750185,0.230993313,0.218455121,0.013635223
0.136217383,0.077935407,0.051689405,-0.033020014,0.112084875,0,-0.18655499,0,0.050845101,0,-0.120500545,0.048890251,0,-0.71672063,-0.441005862,0.022723767,-0.08449496,0,-0.401786383,0.012521166,0.270848739,0,0,0,-0.350835527,0,-0.284323091,-0.571037961,0,-0.140083445,0.119495627,0.010355248,0.674779343,0,-0.245959385,0.238062533,1.256798202,-0.285937326,0,-0.023301751,-0.385637253,0,-0.222966311,-0.229180717,0,-0.171687876,-0.123472468,0,0.034126464,-0.158634807,-0.049515188,0,0.088701592,0.097673667,-0.370430394,-0.238235335,2.162423533,0,0,0.065200866,0,0.537083706,0,0.146139638,-0.051632799,0,-0.124626334,0,0.163300552,2.801185654,0.249810413,0.176750808,0.405654708,-0.335223913,-0.101177538,0,-0.178731748,0.355595872,-0.053821693,-0.015386841,0.227207104,0.005262453,0,0,0.175822818,0.097985633,-0.013145033,0,-0.092143819,-0.265036465,0,-0.564383796,0.230810702,0.105438664,0,2.130576098,-0.169134843,-0.320881356,0,-0.91245269,-0.005067756,-0.417743782,-0.234975066,-0.390107737,-0.031572874,0.484984541,0.137312468,0,-0.003771436,0.295898441,-0.948874102,0.659206469,0,1.43490957,0,0.082890455,0.141010495,0.018287626,0,0.16363249,0,0.173541118,0,0.701235879,0.205194256,0.168950903,0.058875535,0,0.151064269,0,0,-0.303781493,-0.015208846,-0.234534883,0.267369163,0.041991846,-0.036701498,0,0.074981689,-0.097702945,0.02731256,0,0.083917657,-0.058379411,0.152809838,0,0.536581504,-0.156237325,-0.285410033,0,0.089135944,0.311385373,-0.044091339,0.040944258,-0.200449233,-0.40773084,0,-0.076426867,-0.268363923,0.221310564,-0.31586354,0,-0.421031536,-0.289682464,0,-0.050185052,0,0.184860163,0,-0.459140354,-0.321745913,0,0,-0.208587777,0,-0.465617748,0,0.056299149,0.011525679,0.407567799,0.236381085,0.724248822,0,-0.429559434,0.086196447,-0.059086377,-0.003070091,0.013800891,0.220951168,0.298339882,0,-0.157678727,-0.03859378,0.245993304,-0.008855971,-0.179073206,0.261331572,-0.529244182,0.321422125,-0.401039956,0,0.128218145,0,0,-0.422409883,2.029122942,0,0.023468693,0.017531426,0,0.266441019,0,0.273742621,-0.034458361,0,-0.227344705,0.476200915,0,-0.254516692,0,-0.202732499,0.257339052,0,0,0.254392262,0.01496406,-0.062453951,-0.079793436,-0.018518314,0,0.167069102,-0.125815318,0,0.387106792,0.813625936,-0.335936975,-0.373402768,0,0.075490211,0.139677946,0.202408935,-0.002501177,-0.112051047,0,0.206069766,0.29109874,0.208891895,0.212257345,0,-0.160314876,-0.056314273,-0.07011092,0,-0.503942946,0,-0.282364452,-0.055383414,-0.60045777,0.028560814
-0.225032309,0.876988983,-0.209835592,0.165004297,-0.045894093,0,-0.604395432,0,0.010884796,0,-0.44923452,0.576956531,0,0.38982728,0.462848071,0.100145974,0.982494506,0,-0.110779669,0.457630099,-0.070757843,0,0,0,0.326357113,0,-0.16555247,1.281829178,0,-0.226700915,-0.378726069,-0.438306333,0.064446381,0,0.231233845,-0.273166062,-0.265996907,-0.305040037,0,0.342297068,0.144784888,0,0.174024702,-0.039713616,0,0.239073689,0.080248732,0,-0.108179369,-0.182550043,-0.201738144,0,0.35747207,0.09557243,0.303249976,-0.012064281,-0.910080963,0,0,0.515158232,0,-1.023135574,0,0.000615945,0.231883568,0,0.589932942,0,0.265254169,-1.426444686,-0.547617308,0.051917098,-0.521021377,0.422544141,0.679955729,0,-0.131128462,-0.149089003,-0.114269217,0.402123512,-0.250576121,0.43167598,0,0,-0.055085344,0.285682227,0.025579574,0,0.091395632,-0.24304587,0,0.122359274,-0.08633095,0.171303483,0,1.27992562,0.536170424,0.376490115,0,0.263567848,0.699484119,-0.00057797,-0.787354039,-0.51824081,-0.251253777,-0.803014818,-0.186794842,0,0.585773929,-0.111628092,-0.337274615,0.062057537,0,0.01108098,0,0.188312798,0.069527094,-0.306812,0,0.081506913,0,0.223667799,0,-0.48114621,-0.064797451,-0.333666118,0.093959848,0.011792502,-0.088162545,0,0,0.89563575,0.441902724,-0.559547848,-0.175076848,0.324263667,0.82772994,0,-0.284051868,0.168721427,-0.023670569,0,0.563251346,-0.048986731,0.163989814,0,-1.162966317,0.02067297,0.010917839,0,-0.042886109,0.069696958,0.140467142,0.097255265,-0.115288284,-0.236217021,0,0.204215052,-0.176613362,0.136244156,-0.32888613,0,0.380788733,-0.194792507,0,-0.186344567,0,-0.2679884,0,0.045109529,0.027115111,0,0,0.631265585,0,0.041683655,0,0.299921458,-0.168844985,-0.240663898,-0.005786594,-0.421205038,0,0.159707378,-0.734074318,-0.412212127,0.561284046,-0.091195781,-0.072715973,-0.234602859,0,0.479416451,-0.057087456,-0.350538479,0.290603625,0.150801001,-0.225643892,-0.547499058,0,0.123955229,0,-0.320108224,0,0,-0.203050366,-0.824442307,0,-0.264369987,0.081840677,0,-0.341159859,0,-0.42807467,0.051706478,0,-0.163043363,0.481622304,0,0.052022027,0,0.253813399,-0.053791875,0,0,-0.434263854,0.465405508,-0.283766081,-0.216718273,0.086005132,0,0.052259689,-0.320828019,0,0.040561054,-0.339536663,0.282629807,0.130393979,0,-0.045012876,-0.040484724,-0.371831585,-0.330187897,-0.045195003,0,-0.003002788,-0.034338268,0.015154194,-0.076153979,0,0.076196138,-1.114000549,0.156199473,0,0.35200595,0,0.064631612,0.62589775,0.151959467,-0.142721321
0.206203763,0.258549749,0.486042641,0.514296138,0.042117404,-0.153031754,0,0.445915561,0,-0.193990243,0,0.448176666,0.527814788,0,0.364909795,0.326198593,0,0.207035621,0.048199716,0.389885495,-0.418159201,0.291321234,-0.309846245,2.036289261,0,0.518469587,0,0,0.005546187,-0.642913352,-0.07127441,-0.186364682,0,1.126638801,0.49549324,0.166015802,-0.41137434,-0.494591854,-0.459812201,0,0,0.390759526,0.298694,-0.825763347,-0.001476435,0.191443659,0,0.387340402,-0.27192449,-0.441050296,-0.050655642,0.001476435,0,-0.343157912,0.252439246,0.986631696,0.039893268,-0.065394436,0.139127814,-0.35824116,0.005764223,-1.208695762,-0.09031522,0,0.019361887,0.500485248,0,-0.016379711,0,-1.163950555,-0.562439944,0.398952428,0.024394307,0.045671732,-0.053310619,-0.289266177,0,0,-0.094729599,-0.427091491,-0.074548608,0,0.017648718,-0.071825896,0,-0.406538952,-0.285808884,0.263464067,0,-0.089522522,-0.749769827,0.164570349,0.216967537,-0.186838629,2.241058482,0,0.633979726,1.256905577,-0.302920021,2.05250305,0.299291501,0.357725943,-0.482322362,-0.183693774,0,-0.23513846,0,-0.506710085,0.342742852,-0.033122563,-0.530091957,-0.162966644,0.338209028,0.572614704,0.805890613,0,-0.273701007,-0.271878698,-0.220207383,0,-0.046259784,-0.198775961,-0.094296596,0,0.064509323,-0.492320437,-0.013755105,-0.098853229,-0.071541058,0.48645589,-0.224353086,-0.891134985,-0.24857251,0.623462945,-0.351832072,0.083997367,0.235885543,0.597100003,-0.380460621,0.049145602,0.038699461,-0.176496597,-0.320755041,0,0,0.515496493,-0.320948077,0.314168733,0.527442666,-0.344237978,0,-0.250169467,0.379910924,0.395618057,-0.076969664,0,-0.005542815,0.029457804,-0.153455348,0.275115666,-0.313450784,0.027789478,0,0.603308395,-0.163522375,-0.286411023,0.067201443,0,0.179794073,0.300671942,0,-0.010544025,-0.116206695,0,-0.197653871,0,-0.19122263,0,0.200298061,0.240222863,-0.186157461,-0.31815422,0.440178687,0,0.318853796,0.424440343,0.513950017,0.261850903,-0.487885575,-0.24802974,-0.228781655,0,-0.261269162,-0.376108381,-0.018809225,0.013025665,-0.472524358,-0.573654971,-0.218482,0.747042691,-0.223736772,0,-0.139325357,-0.472796001,0,-1.931323048,0.262118078,0.171402374,0,0.602629846,0.472290824,0.0138695,0,-0.152576458,0.091974885,0.597020555,-0.841299065,0.038185239,0.073963715,-0.06004339,0,0,-0.124330702,0.078761098,0,-0.478793025,0.523323028,0.025867027,-0.260057087,-0.008750864,0,-0.739098681,-0.272019729,0,0.052968276,0.036445441,0,0.125584219,-0.050015774,-0.313958351,0.11275686,0.093996295,-0.020474759,0.81385142,0,-0.238350869,-0.024710877,-0.060213519,0.508257855,0,0.171173894,0,0.263811048,0,1.132028742,0.372262523,0.427804335,0.035988028,-0.288073576
-0.163155067,-0.182653712,-0.49571414,-0.245060625,-0.131645206,0.292526118,0,0.043595676,0,0.416338048,0,-0.027690489,-0.189061287,0,0.142641163,-0.264728853,0,0.216676375,0.137128414,-0.216344136,0.121663918,0.340585868,0.162953662,0.087748462,0,0.562753143,0,0,-0.236187302,0.193619268,0.491784024,0.158636892,0,-2.13450841,-0.018845044,0.34668052,0.439311167,0.151988088,-0.29331454,0,0,0.207093533,-0.386600989,0.206323098,-0.493314783,-0.50980873,0,-0.062112682,-0.334342473,-0.544642933,0.303157259,0.23523063,0,-0.065232793,-0.378619655,-0.198163597,-0.249332947,-0.172338275,-0.150376865,-0.413565274,-0.508303986,0.092091133,-0.158982776,0,0.146444347,-0.281881575,0,-0.106608433,0,2.249360331,-0.06870337,0.385993314,0.008025659,-0.125902065,0.046708021,-0.352179921,0,0,-0.358400983,0.107530765,-1.090281206,0,0.469626482,0.064209382,0,-0.062577081,-0.267445351,0.350815061,0,0.129267234,-0.178751498,-0.343793263,-0.180679344,-0.131739984,-3.330263077,0,0.273326487,-0.089480168,0.014200358,-0.222469399,0.266589957,-0.194317822,0.762148122,0.654387251,0,0.314733596,0,0.84186816,-0.049498685,0.147758955,-0.447191788,-0.045338502,-0.032399501,-0.310427503,0.012483553,0,0.216094784,-0.058326005,-0.141649958,0,-0.164019597,0.295409024,0.456691501,0,-0.252898871,0.336654629,-0.108869078,-0.186006331,-0.087388956,0.246053827,0.04492727,1.530985806,-0.042515256,0.517351011,-0.123802483,-0.214703765,0.712832755,0.03927091,0.103002544,0.115257709,-0.058936961,0.296908959,0.320277054,0,0,-0.083253324,1.058562909,-0.161138847,-0.073872627,-0.470224849,0,0.006194742,-0.219612677,-0.100731521,-0.116563486,0,-0.053761433,-0.251870038,0.960518599,0.135852734,0.666141985,-0.389152391,0,0.055876501,-0.300828769,0.319984962,-0.117837931,0,-0.313893916,0.211356334,0,-0.077182428,-0.166580569,0,-0.378164286,0,0.117316252,0,0.103858493,0.156802703,0.256881488,0.33284702,0.159543077,0,1.076557274,0.935812628,-0.072713092,-0.208114267,0.629168066,0.20924703,0.389748197,0,-0.006194742,0.059857909,0.087339776,-0.119102616,0.185516626,1.152527861,-0.043278717,0.645454314,-0.093853201,0,-0.167084407,0.62331027,0,2.487807021,-0.78499344,-0.204932547,0,-0.100280083,0.068202728,0.411330014,0,0.441286487,-0.268940984,0.023749234,-2.181612439,0.059618842,-0.189224832,-0.268856859,0,0,-0.213717966,0.497099771,0,0.346953999,0.554924953,0.011807691,-0.034250731,-0.034771578,0,0.249946005,-0.151221778,0,-0.210795577,0.111417962,0,-0.179265716,-0.212734026,-0.150470098,-0.575122769,0.215788092,0.23920012,-0.073474487,0,-0.136849238,0.092982082,0.067761769,-0.075279271,0,0.0700915,0,0.446567324,0,0.09258314,0.172294824,0.304316985,0.495909242,0.191364359
-0.152956865,0.781424346,-0.027354886,0.319825017,-0.115595394,0,-0.292488982,0,-0.073366048,0,-0.197687889,0.497816276,0,0.482407944,0.49812739,0.016516282,0.875905235,0,0.099750721,0.650428117,-0.18770193,0,0,0,0.239013729,0,-0.141515533,1.219398225,0,-0.272216909,-0.113896352,-0.350523801,-0.351391172,0,0.175593161,-0.131483643,-0.421806532,-0.257925291,0,0.265712387,0.180591168,0,-0.017168559,-0.276781603,0,0.191558739,0.143131675,0,-0.362169325,-0.139611416,-0.151248458,0,0.230215418,0.024412795,0.172615855,0.049039661,-1.602126849,0,0,0.518840223,0,-0.584094692,0,-0.113146811,0.194444269,0,0.466116481,0,0.133945629,-0.851539389,-0.789498157,0.049942879,-0.707212969,0.055249548,0.569507266,0,-0.160394695,-0.137524527,0.102123753,0.089741161,-0.2117152,0.412282661,0,0,-0.235657738,0.114260721,-0.053749304,0,0.219609894,-0.205746862,0,0.221956956,-0.079392723,0.082778651,0,1.46681619,0.462307932,0.039117919,0,0.185589823,0.733893523,0.105619323,-0.478520271,-0.396550644,0.097975414,-0.433752073,-0.144158466,0,0.40460447,-0.297041663,-1.149164957,-0.045153249,0,-0.017177233,0,0.206589909,-0.080021375,-0.398912556,0,-0.109555783,0,0.128196741,0,-0.361789553,-0.146478091,-0.012528189,0.163912463,-0.038893153,-0.192306184,0,0,0.332740093,0.330545498,0.217666684,-0.334214428,0.251294646,0.904865408,0,-0.050911206,0.125092692,0.079304729,0,0.461094447,0.052180394,-0.02181945,0,-0.709647155,0.108521827,0.130010341,0,0.362972232,-0.084901008,0.200996394,-0.0659862,0.112809463,0.094554837,0,0.155879129,0.123518815,0.059343829,-0.344712532,0,0.27461426,-0.044191942,0,-0.111559857,0,0.29239483,0,-0.08037396,0.137923286,0,0,0.706170921,0,-0.186118231,0,0.178452799,-0.216276704,-0.069353716,-0.136486271,-0.59084765,0,0.095855264,-0.461217543,-0.264480317,0.516636691,-0.155035966,-0.454900527,0.316080602,0,0.415427692,-0.216834795,-0.39512585,0.242597985,0.134367314,-0.268186097,-0.549807282,-0.200664886,0.105497365,0,-0.368647452,0,0,0.401592725,-1.525690797,0,0,0.33634365,0,-0.335022176,0,0.001580716,0.082004857,0,0.014836674,1.371740408,0,0.097304471,0,-0.016266217,-0.098557034,0,0,-0.318075169,0.490285837,-0.397684577,-0.226363725,-0.094364626,0,0.059438357,-0.303820391,0,-0.041018519,-0.802723333,0.41103541,0.056204144,0,0.225464971,0.139910771,-0.049884342,-0.357646336,-0.038086333,0,-0.092941059,-0.183631775,-0.139198881,-0.109361086,0,0.119476214,-0.676820448,0.054750749,0,0.209479911,0,0.028333865,0.602518438,0.060099797,-0.120417222
0.00723442,-0.045671081,-0.462672261,-0.356239074,-0.001686864,-0.413204101,0,-0.043080659,0,0.347179389,0,-0.100031939,0.132684322,0,0.288443488,-0.220014759,0,0.174922785,0.11527268,0.682656877,0.59679583,0.706699326,0.328521885,-0.29643893,0,0.006258843,0,0,-0.020850778,0.588926604,0.768126728,0.487892274,0,-2.872161787,-0.281007326,0.543269952,1.236108457,0.104060331,-0.076183487,0,0,0.129168512,-0.852731174,-0.191756048,-0.134996132,-0.526767482,0,-0.34747074,0.018515275,0.366087781,0.463711743,0.593366578,0,0.186980982,-0.096698587,-0.117886851,-0.108149762,0.149817289,-0.153356434,-0.348682994,-0.344715802,-0.197104346,0.079894229,0,-0.019824972,-0.799932333,0,0.005817363,0,2.991060132,1.095228372,0.35394474,0.280148975,0.038120666,-0.021915134,0.66802433,0,0,0.079002671,0.248505333,-1.104149694,0,-0.182684714,0.219630787,0,0.287936278,-0.069462116,-0.15569821,0,0.279181512,-0.416680523,-0.194997456,-0.097013435,-0.029984913,-2.327870212,0,0.009027913,0.837999769,-0.244050154,-1.038682773,0.313748043,-0.229341603,0.543365893,-0.046668633,0,0.563454691,0,0.353835586,-0.495475274,0.306932418,0.054838334,0.372786679,-0.494461041,0.051631799,0.163458759,0,0.502858603,-0.069641476,-0.250197335,0,0.244540996,-0.029767826,0.760450161,0,-0.2369789,-0.175672807,0.049629763,-0.277194016,0.29608064,-0.509711075,-0.143708761,-0.378788129,0.291906053,0.223249716,0.20426605,0.036587627,0.103755521,-0.32407024,0.132782846,-0.218302727,0.149205964,0.19085258,0.599156226,0,0,-0.117278176,0.463359316,-0.322523472,0.005398645,-0.338317153,0,0.407266384,-0.27982698,-0.325974967,0.4080537,0,0.488884963,-0.254992966,0.011209364,-0.231465722,0.462979789,-0.012611697,0,-0.399665512,-0.36007408,-1.111189408,0.212858863,0,-0.335471057,-0.250527289,0,-0.033120413,0.396457419,0,-0.233103835,0,0.517094819,0,0.001686864,-0.586048126,-0.215513266,0.553106981,-0.102993319,0,-0.482157822,-0.80259978,0.012918996,-0.153002475,-0.651352072,-0.264239831,-0.333366692,0,-0.160168847,0.084837679,0.26571274,-0.129319252,0.527250217,0.94005961,0.29919058,0.032286068,0.640730211,0,0.10412692,0.178310629,0,2.850262753,-0.501377899,-0.171000774,0,-0.027765382,0.420920953,0.366873848,0,0.514511081,-0.048875695,0.18117426,-1.384549361,-0.237939737,-0.22944959,-0.048890347,0,0,-0.247696231,-0.378804932,0,0.162023555,0.029045733,0.170901293,0.182668433,-0.166165951,0,1.579511536,0.152160787,0,-0.416265475,0.229705369,0,-0.195263416,-0.05387841,0.134141734,-0.169548067,0.009202904,-0.135118957,-0.680580852,0,0.05084393,0.285504524,-0.035511882,-0.654744887,0,-0.315253186,0,0.227544526,0,-0.211625706,-0.269558718,-0.129257981,0.26975107,0.1447059
0.124415796,0.754452193,-0.289644631,0.027743008,0.080205956,0,-0.66702197,0,-0.179503811,0,-1.585546046,1.194458197,0,0.545964132,0.580380077,0.350459162,0.867231285,0,-0.272565048,-0.841651513,0.240604048,0,0,0,0.192524887,0,-0.360278376,0.321065747,0,-0.44242453,-0.105451191,0.01643863,-1.478974756,0,-0.201708503,-0.80602964,1.378394208,0.06627905,0,0.274606285,-0.362985432,0,-0.082314726,-0.338597943,0,0.12059587,0.015290737,0,-0.123074361,-0.506896211,-0.20569085,0,0.375006248,0.413002055,0.238642247,0.021448425,1.811035552,0,0,0.459195563,0,-1.434238895,0,0.516507086,0.181300525,0,0,0,0.446725563,-1.891972735,1.009224045,0.410832897,-0.198772396,0.351089,0.601254317,0,-0.030181972,0.404957983,-0.510575096,-0.086035601,-0.121690014,0.254352162,0,0,0.119494035,0.288068959,0.03914091,0,-0.118636153,0.548339315,0,0.435150168,-0.09168937,0.145859442,0,-1.170415789,0.487890929,0.034095505,0,-0.187625537,0.490482291,-0.042593445,-0.744798401,-0.464928755,-0.790784055,-1.061422958,-0.066307339,0,0.54221181,0.222511675,-0.216509555,0.825867418,0,-0.133371166,0,0.254319401,0.373351294,-0.270140844,0,0.279352844,0,-1.409702964,0,0.465631537,-0.381706134,0.398229993,-0.116776778,0.215442862,0.243145168,0,0,-0.119372388,0.407449833,-3.369204409,0.042993862,0.481598514,0.63293645,0,-0.559508818,-0.225918165,-0.043628276,0,0.616428352,0.205972792,0.451741916,0,-0.9168672,-0.20758514,-0.273283283,0,-0.40986351,0.504940051,-0.135914255,-0.233292609,0.028888969,0.181183808,0,0.000763187,-0.168794226,0.588992942,-0.399735937,0,0.159034332,-0.249166518,0,-0.374688558,0,-1.400297278,0,-1.373667399,-0.15424525,0,0,0.156226006,0,-0.236871555,0,0.271636585,0.121206306,-0.45981849,-0.594372998,0.632519936,0,-0.103564925,-0.547332472,-0.331148131,0.372393454,-0.719769477,-0.414926299,-1.776320295,0,0.296106901,-0.146289452,0.130242201,0.356861588,0.322087059,0.555113975,0.889126351,0.528135401,-1.079727405,0,-0.053325754,0,0,-0.254479957,1.601442287,0,-0.710277866,-1.146555778,0,0.153646777,0,-1.586605661,0.487353451,0,-0.289892318,-1.337154655,0,0.014002482,0,-0.253311779,-0.596155202,0,0,-0.608443894,0.316722035,0.110239769,-0.328108067,-0.928862389,0,-0.103795731,-0.19117901,0,0.408721154,-0.486686002,0.184110958,-0.129350113,0,-0.41658223,-0.247447214,-1.323283169,-0.922797143,0.080737887,0,0.098693408,0.264304597,0.407846405,0.072744423,0,-0.304118361,-0.401836079,0.285025876,0,-0.611446851,0,-0.037562863,0.544102634,0.188139279,0.041663087
