Classifier1
0,0.507422402159244,0.551694915254237,0.446980096087852,0.522222222222222,0.497940974605353,0.532274590163934,0.555555555555556,0.580802968960864,0.567300916138125,0.572233606557377,0.62737843551797,0.533783783783784,0.565753887762001,0.602459016393443
0,0.394387755102041,0.565283400809717,0.55584918957012,0.522742587601078,0.571717171717172,0.514583333333333,0.532957650273224,0.588114754098361,0.451186440677966,0.622300944669366,0.473400673400673,0.509109311740891,0.546354166666667,0.604655294953802
0,0.565593220338983,0.558139534883721,0.58955223880597,0.564354727398206,0.497138047138047,0.524258760107817,0.627627118644068,0.598784722222222,0.543032786885246,0.542542372881356,0.481386612021858,0.510869565217391,0.570565907522429,0.558990760483298
0,0.530370624571036,0.528282828282828,0.575589225589226,0.598148148148148,0.52946127946128,0.616326530612245,0.601700680272109,0.571853146853147,0.601720647773279,0.553671328671329,0.481525423728814,0.508281573498965,0.544097460535347,0.497619047619048
0,0.519541778975741,0.590924775707384,0.555723905723906,0.508706467661692,0.557312925170068,0.631076388888889,0.564353099730458,0.607986111111111,0.556734006734007,0.544168391994479,0.5891994478951,0.499309868875086,0.537326388888889,0.593050847457627
0,0.558249158249158,0.648135593220339,0.53078231292517,0.568458417849898,0.524590163934426,0.443269908386187,0.588194444444444,0.512124316939891,0.615215924426451,0.568181818181818,0.518305084745763,0.606293706293706,0.668126684636119,0.530831571529246
0,0.626347708894879,0.604631507775524,0.479337431693989,0.516846361185984,0.560646900269542,0.50369978858351,0.626430976430977,0.598546315077755,0.517970401691332,0.626024590163934,0.594727891156463,0.542592592592593,0.643881118881119,0.653859289617486
0,0.546464646464647,0.505330490405117,0.607336037863421,0.500680272108843,0.533469945355191,0.596866576819407,0.540148448043185,0.575741890959282,0.549089068825911,0.435990338164251,0.518402777777778,0.541836734693878,0.570013661202186,0.473178137651822
0,0.588266384778013,0.526119402985075,0.558249158249158,0.502861952861953,0.57108843537415,0.471016949152542,0.616666666666667,0.586026936026936,0.603617308992562,0.55472027972028,0.497108843537415,0.557627118644068,0.532091097308489,0.554377104377104
0,0.611730899256254,0.561657681940701,0.536173089925625,0.438305084745763,0.585544217687075,0.571036376115305,0.539642375168691,0.5,0.519152542372881,0.482342657342657,0.48802294197031,0.590572390572391,0.536173089925625,0.684615384615385
